date,article_count,avg_sentiment,sentiment_std,sentiment_min,sentiment_max,avg_engagement,engagement_std,unique_sources,unique_categories,pct_political,pct_economic,pct_infrastructure,pct_tourism,sentiment_velocity,sentiment_acceleration
2023-08-25,50,0.006402444008639417,0.32161270914486706,-0.5978390227176693,0.590832142017463,789.62,580.0274409412868,7,12,0.02,0.18,0.08,0.06,-0.018109999588442564,-0.09306534830935669
2023-08-26,50,-0.014657153502256721,0.24751022876525788,-0.607964349846332,0.5026692453413839,713.88,634.384054152739,7,11,0.14,0.14,0.06,0.12,-0.021059597510896137,-0.0029495979224535736
2023-08-27,50,0.003123422083239738,0.23557700392426814,-0.47009016055807684,0.6555760970950895,677.78,517.4121354966306,7,12,0.04,0.08,0.1,0.12,0.01778057558549646,0.038840173096392594
2023-08-28,50,0.04129763015226415,0.306496764141394,-0.5323446107588666,0.8859507165749121,645.28,454.29905820474056,7,12,0.1,0.1,0.06,0.06,0.03817420806902441,0.020393632483527952
2023-08-29,50,-0.053430876596464644,0.26028083061248136,-0.6153192096575015,0.4283009290225583,568.06,404.966887535265,7,10,0.06,0.06,0.14,0.12,-0.09472850674872879,-0.1329027148177532
2023-08-30,50,-0.03117312858653127,0.2664470308520472,-0.631906538273741,0.5636203895175607,486.68,421.46641186045963,7,11,0.1,0.04,0.14,0.04,0.022257748009933374,0.11698625475866217
2023-08-31,50,0.014848904270585758,0.26503670307307453,-0.6895981943123206,0.7584231407731259,586.12,499.46300306286093,7,12,0.08,0.12,0.06,0.1,0.04602203285711703,0.023764284847183653
2023-09-01,50,-0.04043091645820376,0.28242222827542685,-0.5249160527849608,0.5842707127948622,638.44,658.8665332003353,7,12,0.1,0.08,0.04,0.08,-0.055279820728789515,-0.10130185358590654
2023-09-02,50,0.06822590048890598,0.2887849905236988,-0.6709957999310658,0.8724188794471857,537.26,421.3499592539025,7,12,0.12,0.16,0.06,0.1,0.10865681694710974,0.16393663767589925
2023-09-03,50,-0.043503405336894826,0.3115329308342675,-0.6390674782444621,0.7064161140518981,692.3,520.5664203146258,7,12,0.08,0.02,0.1,0.12,-0.1117293058258008,-0.22038612277291053
2023-09-04,50,-0.03746192697118957,0.2572809807603146,-0.5910450114132559,0.4739901830244041,550.54,402.8021852077807,7,11,0.1,0.12,0.06,0.16,0.006041478365705254,0.11777078419150605
2023-09-05,50,0.012337231632343895,0.2579975878506243,-0.5338104549018352,0.4870487220826903,578.9,448.8471968526137,7,12,0.06,0.12,0.06,0.12,0.04979915860353347,0.043757680237828216
2023-09-06,50,-0.06916170364419844,0.24396301890928282,-0.6171789129314402,0.44046638161827556,665.74,593.9035450444176,7,12,0.06,0.16,0.08,0.1,-0.08149893527654233,-0.1312980938800758
2023-09-07,50,0.11525054598768054,0.2552453774369676,-0.3760887925534825,0.6654240058598238,644.14,545.647004453784,7,12,0.06,0.1,0.02,0.1,0.18441224963187897,0.2659111849084213
2023-09-08,50,-0.034003007499493386,0.2291705986117413,-0.5163152085634962,0.5138224481604552,593.64,384.27885070875396,7,12,0.14,0.08,0.06,0.1,-0.14925355348717392,-0.3336658031190529
2023-09-09,50,0.03869997353311902,0.25746299032215775,-0.4669200408731403,0.74951969184189,570.58,432.8294234405955,7,12,0.14,0.16,0.08,0.1,0.07270298103261241,0.22195653451978634
2023-09-10,50,0.009080967511356201,0.29800412417241345,-0.628794850237895,0.5670372426436274,567.44,443.5934505690487,7,12,0.08,0.04,0.16,0.1,-0.029619006021762817,-0.10232198705437523
2023-09-11,50,-0.006901657851712551,0.2861237251526247,-0.638128262759988,0.7099654788586308,635.52,580.6964586966732,7,11,0.08,0.08,0.0,0.08,-0.015982625363068752,0.013636380658694065
2023-09-12,50,0.001581676585843077,0.25352277801516643,-0.5794655696489941,0.5387347152126749,643.9,569.2589974014016,7,11,0.18,0.08,0.1,0.14,0.008483334437555628,0.02446595980062438
2023-09-13,50,-0.024689712052615574,0.2751525861827918,-0.5470251773673342,0.602464762900468,590.18,471.70959978636455,7,11,0.04,0.1,0.2,0.26,-0.02627138863845865,-0.03475472307601428
2023-09-14,50,-0.03882966230231764,0.23195145750344479,-0.5332305650473892,0.6142908135648664,583.14,489.4431659069939,7,12,0.08,0.18,0.06,0.08,-0.014139950249702063,0.012131438388756587
2023-09-15,50,0.00820766537302954,0.28276990671999586,-0.5403391120271714,0.5321897849448058,605.32,479.68248171608906,7,11,0.08,0.06,0.12,0.06,0.04703732767534718,0.06117727792504924
2023-09-16,50,0.0062618297299943775,0.2686886184554443,-0.5352636222056604,0.5700162788319387,711.58,679.4514621279103,7,9,0.1,0.18,0.14,0.1,-0.0019458356430351632,-0.048983163318382344
2023-09-17,50,-0.008997973347709342,0.2823110533164113,-0.7830507814590618,0.5535525949334607,512.4,447.04202423102396,7,12,0.02,0.12,0.16,0.14,-0.015259803077703719,-0.013313967434668556
2023-09-18,50,0.002473189751786029,0.23350352514612657,-0.5496835815038524,0.5370509794387879,558.6,398.9296393386397,7,12,0.04,0.12,0.1,0.08,0.01147116309949537,0.02673096617719909
2023-09-19,50,0.08341787575706525,0.24192420209258297,-0.47210583532290173,0.6757967043166124,619.14,473.15226051732344,7,12,0.12,0.08,0.1,0.1,0.08094468600527922,0.06947352290578385
2023-09-20,50,0.08705720907233237,0.260777198398554,-0.4425873194270604,0.6844755031034118,593.7,409.35689981796014,7,11,0.12,0.18,0.14,0.12,0.0036393333152671264,-0.0773053526900121
2023-09-21,50,0.034190023717314943,0.25483560583856274,-0.5249812732887782,0.5653095875897254,516.26,438.8429968888274,7,12,0.12,0.1,0.14,0.1,-0.05286718535501743,-0.056506518670284556
2023-09-22,50,-0.08504023171941005,0.28084968218464423,-0.6728440993760687,0.42503700994422244,527.46,408.97837924990307,7,11,0.0,0.08,0.14,0.14,-0.119230255436725,-0.06636307008170757
2023-09-23,50,-0.0060928993366438445,0.2415744233601546,-0.5486422269422859,0.5387486408914499,687.56,604.6506550843036,7,12,0.1,0.1,0.02,0.1,0.0789473323827662,0.19817758781949119
2023-09-24,50,0.024805840783105087,0.24668675300929974,-0.4106431155685477,0.50047447142023,543.82,451.5979198628906,7,11,0.1,0.08,0.08,0.08,0.03089874011974893,-0.048048592263017276
2023-09-25,50,-0.021860584705377106,0.24357705646516054,-0.49027759102588075,0.5433944195335398,485.28,331.3628038194722,7,12,0.08,0.06,0.08,0.06,-0.0466664254884822,-0.07756516560823112
2023-09-26,50,-0.04348452529667354,0.27071822764143705,-0.5773036866156791,0.5391789649899397,616.16,470.8893608949789,7,12,0.04,0.1,0.04,0.18,-0.021623940591296437,0.02504248489718576
2023-09-27,50,0.0009187674120301947,0.2535772126640705,-0.5461912586696731,0.4181820234978544,541.56,462.1305213632943,7,11,0.16,0.06,0.08,0.14,0.04440329270870374,0.06602723330000018
2023-09-28,50,-0.03634438307145784,0.31528163809124254,-0.7853182508445206,0.6571453211989415,519.76,439.12810459465925,7,12,0.1,0.14,0.12,0.14,-0.037263150483488036,-0.08166644319219177
2023-09-29,50,-0.018918544680729493,0.2685613891183061,-0.6087548908061315,0.4939198234745763,535.48,407.24952186739824,7,11,0.08,0.14,0.14,0.24,0.017425838390728348,0.05468898887421639
2023-09-30,50,0.0718710132603619,0.24476794054227904,-0.6687839648514693,0.6221728505563824,534.34,484.35278128105534,7,12,0.1,0.08,0.04,0.1,0.09078955794109139,0.07336371955036304
2023-10-01,50,-0.0195378687679059,0.22683179549575772,-0.5504297634503649,0.36948001932172014,540.52,361.3773108764945,7,11,0.12,0.1,0.14,0.14,-0.0914088820282678,-0.1821984399693592
2023-10-02,50,0.04579082770201356,0.24514312420053033,-0.5260576468615319,0.44414830508044206,624.04,532.1383493577049,7,12,0.06,0.16,0.1,0.04,0.06532869646991946,0.15673757849818726
2023-10-03,50,0.05770206455113513,0.26022596217121047,-0.5765956602354212,0.5437856827667418,692.58,465.5387964717958,7,12,0.06,0.02,0.1,0.2,0.01191123684912157,-0.053417459620797886
2023-10-04,50,-0.02178280839561803,0.23285764744620685,-0.5595401670733436,0.5166877700537831,596.06,590.5769717757684,7,12,0.1,0.18,0.1,0.14,-0.07948487294675316,-0.09139610979587473
2023-10-05,50,0.012287431115910567,0.32336919120863516,-0.6714869560577579,0.7154196459236752,602.56,426.615592393749,7,12,0.02,0.1,0.12,0.08,0.0340702395115286,0.11355511245828176
2023-10-06,50,0.016130521465984003,0.2525983904347692,-0.5343900140681661,0.6800606993991927,598.56,539.1761727915306,7,11,0.12,0.08,0.2,0.1,0.003843090350073436,-0.030227149161455164
2023-10-07,50,-0.0012447080509302856,0.3023417061671765,-0.7282254975815212,0.6358579712040442,618.96,470.65997779063133,7,12,0.02,0.1,0.14,0.08,-0.017375229516914288,-0.021218319866987724
2023-10-08,50,0.05215912708135159,0.2795675999127813,-0.5173569056197389,0.5303751682575508,610.22,533.7835030827248,7,12,0.08,0.16,0.12,0.12,0.05340383513228188,0.07077906464919617
2023-10-09,50,0.02251309907899123,0.2562687734074724,-0.6440528551394884,0.5856418346401057,757.52,654.3015356789534,7,12,0.1,0.08,0.1,0.08,-0.029646028002360363,-0.08304986313464224
2023-10-10,50,-0.02841304983686733,0.2690897311412308,-0.8704541943129822,0.5822550294777796,621.62,398.48303628144777,7,11,0.04,0.08,0.12,0.12,-0.05092614891585856,-0.021280120913498197
2023-10-11,50,0.011963360081701471,0.2960111387937713,-0.5640942012709502,0.7749413812320052,572.04,457.96795895408604,7,12,0.16,0.08,0.06,0.1,0.040376409918568806,0.09130255883442737
2023-10-12,50,-0.03902565670383372,0.2446211908313803,-0.5976614619694908,0.5109804327913441,574.44,449.6778511289147,7,12,0.14,0.06,0.06,0.08,-0.05098901678553519,-0.091365426704104
2023-10-13,50,-0.014715203340120508,0.2304988892214521,-0.5272410319177558,0.5323402839154561,707.58,506.393333047644,7,12,0.08,0.08,0.12,0.04,0.02431045336371321,0.0752994701492484
2023-10-14,50,0.006379638918545263,0.25876435134522896,-0.4937118204732394,0.5029284207692748,628.44,447.7614233550027,7,12,0.1,0.1,0.08,0.08,0.021094842258665772,-0.0032156111050474397
2023-10-15,50,-0.01485143544585119,0.29801472489103153,-0.576017982874367,0.547244728213861,553.3,340.78129020693325,7,12,0.1,0.12,0.08,0.16,-0.021231074364396453,-0.042325916623062225
2023-10-16,50,0.06250237842552982,0.2548230418343447,-0.4231925718301893,0.5944195434641506,628.26,376.8149445669314,7,12,0.2,0.06,0.1,0.12,0.077353813871381,0.09858488823577746
2023-10-17,50,0.023442434534874778,0.3219828745336985,-0.7818050801653839,0.650328224422027,523.26,474.5567560301692,7,12,0.02,0.06,0.1,0.12,-0.039059943890655036,-0.11641375776203604
2023-10-18,50,-0.05420726159876911,0.30906513899926313,-0.5843243977256874,0.6668879854145855,636.1,589.6985826397643,7,12,0.04,0.12,0.1,0.12,-0.07764969613364389,-0.038589752242988856
2023-10-19,50,0.02139572422145174,0.28453005080865706,-0.6964659991399322,0.7511899018022974,698.34,743.7815295323414,7,12,0.06,0.08,0.16,0.06,0.07560298582022085,0.15325268195386474
2023-10-20,50,-0.018717121979920547,0.27214737530374744,-0.5532669080397894,0.4839067219963185,585.14,395.46237520664545,7,11,0.2,0.14,0.08,0.1,-0.04011284620137229,-0.11571583202159313
2023-10-21,50,0.03743497604264822,0.2512171522495532,-0.6287502127511392,0.543514181196672,631.84,616.4647848988685,7,11,0.06,0.08,0.14,0.14,0.056152098022568764,0.09626494422394105
2023-10-22,50,0.030675660695973796,0.23797012111218432,-0.596087926810859,0.4841249057511918,596.38,441.00825527929726,7,10,0.18,0.08,0.18,0.12,-0.006759315346674424,-0.06291141336924319
2023-10-23,50,-0.01746295586709089,0.2134108947226308,-0.5247589096993435,0.6717135040457118,602.6,467.96681375446934,7,12,0.08,0.08,0.14,0.1,-0.04813861656306469,-0.04137930121639026
2023-10-24,50,-0.0029695665619790712,0.2389352120690007,-0.6353769699295353,0.4595743209288637,709.66,692.3022700101629,7,12,0.08,0.16,0.08,0.04,0.01449338930511182,0.06263200586817651
2023-10-25,50,-0.045359977643514744,0.29562835197636284,-0.6728171555566104,0.6249944389609955,504.16,525.576199256102,7,12,0.16,0.12,0.1,0.06,-0.04239041108153567,-0.05688380038664749
2023-10-26,50,0.08624634504473704,0.2461945026001102,-0.440748552762459,0.5517320828206278,740.14,698.7338406002675,7,12,0.04,0.12,0.1,0.1,0.1316063226882518,0.17399673376978747
2023-10-27,50,-0.05080724882140972,0.2947469128640551,-0.7757476513357383,0.6200368434362378,514.0,430.387390756803,7,12,0.04,0.18,0.18,0.18,-0.13705359386614674,-0.2686599165543985
2023-10-28,50,-0.0030053019771681135,0.28653230153230125,-0.6852618507306149,0.4474185453788351,617.26,576.2300706191185,7,12,0.02,0.08,0.16,0.1,0.047801946844241605,0.18485554071038834
2023-10-29,50,0.014753356267580403,0.2651811245336084,-0.5416033576185706,0.46084780359160127,693.52,682.7167889231603,7,12,0.06,0.08,0.12,0.14,0.017758658244748517,-0.03004328859949309
2023-10-30,50,-0.013355823241611157,0.24507187615284082,-0.6563947822929399,0.5209013584901983,633.96,503.00651028366934,7,12,0.1,0.06,0.1,0.08,-0.028109179509191562,-0.04586783775394008
2023-10-31,50,-0.06791911970613386,0.31770455646974427,-0.8174428403902495,0.5547119882886433,606.84,558.6048349528072,7,11,0.08,0.12,0.1,0.1,-0.0545632964645227,-0.02645411695533114
2023-11-01,50,0.052226346098943006,0.2868553881559467,-0.5149431653989458,0.5446932161832939,584.22,472.4389730592789,7,12,0.16,0.14,0.06,0.06,0.12014546580507687,0.17470876226959958
2023-11-02,50,-0.020945460738576952,0.29515852295613465,-0.7047223017878174,0.8288663005762547,574.44,497.46857802523465,7,12,0.08,0.06,0.1,0.12,-0.07317180683751996,-0.19331727264259685
2023-11-03,50,0.07889787523965763,0.28880604150434214,-0.514763882842471,0.6730671501851324,545.26,362.3300902294954,7,12,0.08,0.14,0.18,0.02,0.09984333597823458,0.17301514281575453
2023-11-04,50,-0.018983834321204367,0.27115394756420186,-0.4858478057200866,0.6439698773108206,546.26,353.97808129998157,7,12,0.08,0.08,0.12,0.1,-0.097881709560862,-0.1977250455390966
2023-11-05,50,-0.02573470154365449,0.2659636951590787,-0.5209103833873795,0.44678089053501086,628.16,487.8277698750088,7,12,0.1,0.16,0.08,0.08,-0.006750867222450125,0.09113084233841189
2023-11-06,50,-0.0161926834287643,0.2787359292875644,-0.5844109239432365,0.5037776298762124,615.02,451.4307635570645,7,12,0.08,0.1,0.08,0.16,0.00954201811489019,0.016292885337340315
2023-11-07,50,0.03378835024761988,0.2573832795341875,-0.447640323519149,0.6090729285988835,581.26,527.5623499276882,7,12,0.1,0.12,0.06,0.06,0.04998103367638418,0.040439015561493985
2023-11-08,50,-0.052965166146629966,0.2694917881443734,-0.6131595144670128,0.46922556147269,589.36,508.46876010232916,7,12,0.12,0.06,0.1,0.1,-0.08675351639424984,-0.136734550070634
2023-11-09,50,0.09176981636785307,0.27232887216309043,-0.44309193613910297,0.5999850443144261,716.42,592.6579386500259,7,12,0.08,0.1,0.06,0.06,0.14473498251448302,0.23148849890873285
2023-11-10,50,-0.0014874633891026013,0.2932658091549451,-0.6105231204897679,0.6475686134886901,564.44,517.8408139297525,7,12,0.1,0.12,0.02,0.12,-0.09325727975695568,-0.23799226227143871
2023-11-11,50,0.011672800857087657,0.3024073726505695,-0.5680299691496579,0.642548703248329,613.8,482.3502411132815,7,12,0.08,0.08,0.16,0.14,0.013160264246190257,0.10641754400314593
2023-11-12,50,-0.00707334599002404,0.2818226234128519,-0.48219130700858837,0.5935679268637744,711.54,644.3075450846911,7,12,0.04,0.1,0.14,0.12,-0.0187461468471117,-0.03190641109330196
2023-11-13,50,0.04053400685054813,0.26564951569892636,-0.4167872212330185,0.4987340715942843,517.82,372.8022778462424,7,11,0.1,0.08,0.12,0.16,0.04760735284057217,0.06635349968768386
2023-11-14,50,0.0536455590210806,0.260859188673186,-0.5326447023497046,0.6379935550136674,579.18,453.503940535948,7,11,0.06,0.12,0.1,0.08,0.013111552170532469,-0.034495800670039704
2023-11-15,50,0.028141412559476407,0.2596683686635568,-0.5385609506797562,0.530210391084371,618.6,511.43663201947965,7,12,0.12,0.04,0.08,0.24,-0.02550414646160419,-0.03861569863213666
2023-11-16,50,0.015329435653380265,0.2680084653327326,-0.7291943230169955,0.6233685515829414,526.2,365.55336861547653,7,11,0.06,0.1,0.14,0.18,-0.012811976906096142,0.012692169555508049
2023-11-17,50,-0.02534501480580929,0.27074829555655244,-0.661045314011947,0.49526633270469966,646.96,513.4498349997052,7,12,0.16,0.1,0.08,0.12,-0.040674450459189555,-0.027862473553093414
2023-11-18,50,-0.018154352049101964,0.22748251591407972,-0.3834691523284348,0.7563734136119362,501.62,441.0022856158087,7,12,0.1,0.14,0.08,0.02,0.007190662756707326,0.047865113215896885
2023-11-19,50,0.06734570518236452,0.24769171552768035,-0.5820712293813595,0.4607117985052415,563.24,497.46904569889716,7,11,0.08,0.1,0.1,0.0,0.08550005723146648,0.07830939447475915
2023-11-20,50,0.048027449549757614,0.28884748668287874,-0.5422643739926061,0.7166387683828294,448.78,316.07834794686005,7,12,0.12,0.12,0.08,0.06,-0.019318255632606904,-0.10481831286407338
2023-11-21,50,-0.007389663077156905,0.29687930794783673,-0.7848922151500247,0.6193036424857328,561.6,514.2093594112446,7,10,0.18,0.14,0.1,0.1,-0.05541711262691452,-0.036098856994307614
2023-11-22,50,0.045073469875311384,0.2405901998382789,-0.5934711334337073,0.6004915427099285,584.64,449.74862638898134,7,12,0.12,0.14,0.08,0.06,0.05246313295246829,0.1078802455793828
2023-11-23,50,0.0385679888065088,0.3070337589972594,-0.5938899112181004,0.610174674668146,505.56,409.411133114828,7,11,0.04,0.16,0.0,0.12,-0.006505481068802582,-0.05896861402127087
2023-11-24,50,-0.019674072678641772,0.29962116135282507,-0.8993818580716368,0.556511320407907,558.32,409.41533424917947,7,12,0.14,0.06,0.08,0.08,-0.05824206148515057,-0.05173658041634799
2023-11-25,50,0.027534415632312893,0.2499370739110417,-0.5446907488503135,0.5211701818013585,518.8,408.99738036185164,7,12,0.06,0.12,0.04,0.1,0.047208488310954665,0.10545054979610524
2023-11-26,50,0.004082130504114105,0.30862050004762165,-0.6786898473528304,0.7006760027725902,605.12,484.6969025555443,7,11,0.08,0.16,0.14,0.08,-0.023452285128198788,-0.07066077343915345
2023-11-27,50,0.04579841716730809,0.29109382856911326,-0.6724558574273025,0.6836601046361752,637.5,507.3282659065579,7,12,0.12,0.12,0.1,0.1,0.041716286663193984,0.06516857179139277
2023-11-28,50,-0.03201162117168923,0.24867026356792019,-0.46296086692950394,0.661590747680118,580.88,496.70636174295004,7,12,0.08,0.14,0.08,0.06,-0.07781003833899733,-0.11952632500219132
2023-11-29,50,0.0016902245835519437,0.33728737503343525,-0.6552068987773907,0.7285578273929421,624.82,501.4868785798439,7,12,0.12,0.08,0.02,0.16,0.033701845755241176,0.11151188409423851
2023-11-30,50,-0.023606790088785874,0.2952181879750664,-0.4829393466165678,0.6210926985688908,483.48,323.8871206744342,7,11,0.12,0.12,0.06,0.1,-0.025297014672337817,-0.05899886042757899
2023-12-01,50,-0.011326083839387865,0.31546224928619115,-0.6158361502054763,0.7196915604281062,575.5,467.2778420090696,7,11,0.1,0.08,0.12,0.06,0.012280706249398008,0.03757772092173582
2023-12-02,50,-0.02692318960803142,0.2576637463759191,-0.6086875820828672,0.45289122360520057,477.16,320.65464669793823,7,12,0.06,0.08,0.08,0.16,-0.015597105768643555,-0.027877812018041563
2023-12-03,50,0.006091709849095204,0.2566375845658752,-0.4254373377568481,0.665326114790521,631.06,494.8022655979016,7,12,0.08,0.06,0.14,0.1,0.03301489945712662,0.04861200522577018
2023-12-04,50,-0.018810821241893417,0.27746726304314223,-0.6454033819747401,0.5626421686974683,602.94,454.6156667887677,7,11,0.06,0.12,0.16,0.08,-0.02490253109098862,-0.05791743054811524
2023-12-05,50,-0.027887267601926426,0.26213099967899917,-0.4862981590901237,0.6173960199329925,646.92,476.3494189978527,7,11,0.08,0.08,0.14,0.02,-0.009076446360033009,0.015826084730955613
2023-12-06,50,-0.06236206690842212,0.2605371670177158,-0.5961166564018385,0.5868907657643199,778.7,529.1193010029757,7,12,0.12,0.1,0.1,0.02,-0.0344747993064957,-0.02539835294646269
2023-12-07,50,-0.04274783921450629,0.25146103489909605,-0.5182426816490668,0.5142334174149537,637.3,457.27963355621483,7,11,0.04,0.1,0.04,0.08,0.019614227693915832,0.05408902700041153
2023-12-08,50,0.06728583561852462,0.22414610689904596,-0.49126540418651987,0.575221113569486,580.98,423.4713921860602,7,12,0.06,0.1,0.16,0.04,0.11003367483303092,0.0904194471391151
2023-12-09,50,0.0557177027055259,0.2260044192540497,-0.41939348486907835,0.5380529734738436,547.08,422.41385258670533,7,11,0.12,0.04,0.16,0.02,-0.01156813291299872,-0.12160180774602963
2023-12-10,50,-0.012931767438823872,0.2300398817498535,-0.5521661775273257,0.44688653271998185,514.44,410.2087651676987,7,12,0.12,0.06,0.1,0.02,-0.06864947014434977,-0.05708133723135105
2023-12-11,50,-0.04232174006408016,0.29697420281104153,-0.6288717379471866,0.7150919231760071,590.34,381.706940156012,7,11,0.06,0.02,0.08,0.18,-0.02938997262525629,0.03925949751909348
2023-12-12,50,-0.07815540949891847,0.2691673581111522,-0.6621702357844277,0.4071053678578242,555.52,367.46546360001713,7,11,0.08,0.1,0.2,0.08,-0.03583366943483831,-0.006443696809582018
2023-12-13,50,0.007976111221837456,0.23793963137215837,-0.5172816804935165,0.49849384342524916,584.9,531.975150946442,7,12,0.12,0.08,0.1,0.1,0.08613152072075593,0.12196519015559423
2023-12-14,50,0.0040232027322085135,0.2671449944630605,-0.5347592921124851,0.5125452291398174,592.9,458.0320481613237,7,12,0.1,0.18,0.06,0.08,-0.003952908489628942,-0.09008442921038487
2023-12-15,50,-0.01708030966100038,0.2851337898010247,-0.5468520305114537,0.549060697559085,493.48,355.88281951295403,7,12,0.16,0.1,0.18,0.02,-0.021103512393208894,-0.01715060390357995
2023-12-16,50,0.021422108788665697,0.27189159403936325,-0.7615263803152776,0.6286897121860332,593.52,437.175780272813,7,12,0.12,0.06,0.12,0.16,0.03850241844966608,0.05960593084287497
2023-12-17,50,0.04656237590260609,0.27588170205316975,-0.40953452952495967,0.5918212583619993,640.84,610.3236799319802,7,12,0.08,0.14,0.08,0.12,0.025140267113940393,-0.013362151335725686
2023-12-18,50,0.006625481611330732,0.3063451514341524,-0.7171137195816708,0.6219363638960282,564.62,379.68122450932174,7,12,0.08,0.16,0.1,0.06,-0.03993689429127536,-0.06507716140521574
2023-12-19,50,0.05711325280357921,0.28031564873641557,-0.566413416364891,0.7377984917913134,680.38,433.97102743508265,7,12,0.1,0.08,0.12,0.08,0.05048777119224848,0.09042466548352385
2023-12-20,50,-0.031235871956696738,0.24377002445963727,-0.5544899225028962,0.38820830676665385,496.8,409.7113966823825,7,12,0.02,0.14,0.06,0.12,-0.08834912476027595,-0.13883689595252444
2023-12-21,50,0.009716805624387082,0.27429544860634036,-0.5968169546279,0.7311132763139634,625.92,521.4064511942087,7,12,0.06,0.18,0.16,0.06,0.04095267758108382,0.12930180234135977
2023-12-22,50,0.04059302010659531,0.2652433948419372,-0.3665207404616961,0.5979476870427638,711.06,598.4185420160136,7,12,0.08,0.08,0.12,0.2,0.030876214482208227,-0.010076463098875593
2023-12-23,50,0.061684819667578654,0.2637431729915451,-0.6002478230430016,0.5695665077687546,700.94,549.6992279642476,7,12,0.18,0.12,0.06,0.06,0.021091799560983344,-0.009784414921224883
2023-12-24,50,0.036036017935473987,0.2687674625074257,-0.6349850698450382,0.5325837996206693,639.74,517.111356972755,7,12,0.2,0.12,0.06,0.14,-0.025648801732104667,-0.04674060129308801
2023-12-25,50,0.01755631336063921,0.2700852169796606,-0.5307934651658938,0.5245609012485679,623.4,580.6528345627138,7,11,0.12,0.1,0.04,0.16,-0.018479704574834777,0.007169097157269891
2023-12-26,50,-0.026812642861314684,0.2509570610246946,-0.5790724291877452,0.5608539812480903,737.98,564.0323659116721,7,12,0.06,0.08,0.02,0.14,-0.044368956221953894,-0.025889251647119117
2023-12-27,50,-0.028959861806682644,0.3070095340446959,-0.8024294190412119,0.8498950120905309,519.32,348.367237616998,7,12,0.16,0.1,0.12,0.06,-0.0021472189453679603,0.04222173727658593
2023-12-28,50,-0.00242417456453198,0.2654042110528068,-0.7052337663984213,0.5687155644688064,628.7,439.4580265996482,7,12,0.1,0.1,0.04,0.12,0.026535687242150663,0.028682906187518623
2023-12-29,50,0.0430362577871512,0.26154573738122977,-0.4529915843962786,0.7716600866012355,639.36,471.1631183376227,7,12,0.1,0.08,0.06,0.1,0.04546043235168318,0.018924745109532515
2023-12-30,50,0.06569768124736655,0.31392917396046044,-0.6051912764933425,0.9702067463086252,668.02,582.9614223943124,7,11,0.12,0.14,0.04,0.18,0.022661423460215352,-0.022799008891467826
2023-12-31,50,-0.037048037635123314,0.29856355826912734,-0.5779060122465931,0.6877587911920217,610.82,446.4218600638382,7,12,0.1,0.14,0.08,0.06,-0.10274571888248987,-0.12540714234270522
2024-01-01,50,0.013015071600360927,0.2838539433052327,-0.552143597108964,0.526831267814262,664.98,611.9411566349116,7,12,0.1,0.14,0.12,0.12,0.05006310923548424,0.1528088281179741
2024-01-02,50,0.02699222765289453,0.27499861666084147,-0.6743518257122953,0.5317755663873186,651.6,528.4805327250833,7,12,0.12,0.1,0.08,0.04,0.013977156052533603,-0.03608595318295063
2024-01-03,50,-0.03755209900071631,0.2328580211105628,-0.46917340317484074,0.628415130948103,540.08,455.62080725094194,7,12,0.12,0.12,0.08,0.06,-0.06454432665361085,-0.07852148270614445
2024-01-04,50,-0.01566345732481909,0.28697141479998883,-0.6559495953314258,0.6460199789872259,597.38,474.88653381623703,7,11,0.1,0.14,0.02,0.08,0.021888641675897217,0.08643296832950806
2024-01-05,50,0.023213001112738062,0.30221030273054583,-0.5628592277891287,0.7859297539429981,638.68,460.81681871234184,7,12,0.08,0.12,0.14,0.02,0.03887645843755715,0.016987816761659936
2024-01-06,50,0.017916408938742915,0.254811538476007,-0.6000226035936767,0.5854269314325619,618.08,472.5193372568287,7,12,0.08,0.04,0.06,0.12,-0.005296592173995147,-0.0441730506115523
2024-01-07,50,-0.03710727512510382,0.24019181236032702,-0.5805175045002744,0.39772806803836946,592.64,593.6134508075031,7,12,0.12,0.12,0.08,0.1,-0.05502368406384674,-0.04972709188985159
2024-01-08,50,0.03978821125809403,0.24867130671859286,-0.5432804469283838,0.6465493541547561,610.14,492.964129588781,7,12,0.12,0.12,0.06,0.04,0.07689548638319785,0.1319191704470446
2024-01-09,50,0.0467106968973941,0.2713406543848344,-0.4157013065280007,0.8063100954848483,516.84,357.080186501347,7,12,0.08,0.12,0.1,0.06,0.00692248563930007,-0.06997300074389778
2024-01-10,50,-0.005892789402602171,0.24968986141091384,-0.44478595223383205,0.42391535393171637,545.84,439.4171167000434,7,12,0.12,0.08,0.06,0.24,-0.05260348629999627,-0.05952597193929634
2024-01-11,50,-0.06306049180004888,0.2551175116850561,-0.5251633367822632,0.6042126346162413,596.58,428.7760506752366,7,12,0.2,0.04,0.08,0.08,-0.057167702397446715,-0.004564216097450446
2024-01-12,50,-0.014038059955487332,0.2450608018347817,-0.5719792624848576,0.4532017093398923,560.46,514.4708480267738,7,12,0.1,0.16,0.06,0.1,0.04902243184456155,0.10619013424200827
2024-01-13,50,-0.024601967946829256,0.25239868944877775,-0.45002900676991076,0.5650512573959614,551.98,356.4699655322039,7,11,0.06,0.04,0.12,0.14,-0.010563907991341924,-0.059586339835903473
